id,date,estimatedTotalAmt,transType,title,awardeeName
2000887,2020-04-07,235277,Standard Grant,Expanding Pathways to a Data Science Career by Developing a Certification in Data Science and Analytics,County College of Morris
1955790,2020-04-09,363192,Standard Grant,Technical Education Pathways for Advanced Manufacturing Technology,NEXTFLEX LEARNING PROGRAMS
2000696,2020-04-09,574327,Standard Grant,Technician Training in CRISPR-based Gene Editing,Delaware Technical & Community College Stanton-Newark Campus
2024180,2020-04-10,402133,Continuing Grant,Collaborative Research: IUSE EHR - Inclusive Learning and Teaching in Undergraduate STEM Instruction,University of Utah
2000036,2020-04-13,190384,Standard Grant,Research Initiation Award: Unraveling the Elemental Abundances and Dust Properties of the Interstellar Medium,Lincoln University
2000114,2020-04-13,284405,Standard Grant,Research Initiation Award: Spectra of composition operators on analytic function spaces,Central State University
2011926,2020-04-13,349304,Standard Grant,Broadening Participation Research:  Testing the Efficacy of a Culturally Responsive Intervention to Broaden Participation and Improve STEM Retention At HBCUs,Howard University
1950064,2020-04-16,2282729,Standard Grant,"Preparing, Supporting, and Retaining Elementary Mathematics Specialists in High-need Urban Schools","Georgia State University Research Foundation, Inc."
2000573,2020-04-16,299990,Standard Grant,Building Biobadges Into a Traditional Biology Program to Fulfill Workforce Needs and Support Program Equity,CHABOT-LAS POSITAS COMMUNITY COLLEGE DISTRICT
2000725,2020-04-16,1650000,Standard Grant,Nanotechnology Applications and Career Knowledge Resource Center,Pennsylvania State Univ University Park
1944720,2020-04-17,99791,Standard Grant,Change in Departments and Institutions via Active Learning,University of Nebraska-Lincoln
1949833,2020-04-17,1198769,Continuing Grant,"Improving Secondary Physics, Mathematics, Chemistry, and Computer Science Teacher Preparation Through a Sequence of Active Teaching Experiences",Drake University
1950218,2020-04-20,1199975,Continuing Grant,Preparing STEM and Computer Science Educators for Teaching in Rural High-Need Schools in Vermont,University of Vermont & State Agricultural College
1953492,2020-04-20,2029980,Continuing Grant,Field-based Undergraduate Research Experiences and Professional Development to Increase Diversity and Inclusion in Conservation and Environmental Sciences,University of California-Santa Barbara
2000587,2020-04-20,790339,Standard Grant,Profiles of Technical Workforce Programs and Students at Two-Year Colleges,American Society For Engineering Education
2013359,2020-04-20,145000,Standard Grant,Developing a Next Generation Concept Inventory to Help Environmental Programs Evaluate Student Knowledge of Complex Food-Energy-Water Systems,Michigan State University
2013373,2020-04-20,1077241,Standard Grant,Developing a Next Generation Concept Inventory to Help Environmental Programs Evaluate Student Knowledge of Complex Food-Energy-Water Systems,University of Northern Colorado
2013465,2020-04-23,1549141,Standard Grant,Analyzing a Multigenerational Mentorship Environment Designed to Advance STEM Persistence of Undergraduate Women of Color,University of Massachusetts Boston
2013495,2020-04-23,600000,Standard Grant,Developing STEM Literacy and Career Paths through Inclusive Team Internships,Montclair State University
2000786,2020-04-24,499695,Standard Grant,Innovations in Advanced Machining Technician Education,Bridgerland Applied Technology College
