id,date,estimatedTotalAmt,transType,title,awardeeName
1700556,2017-04-19,1075000,Standard Grant,"Bridge to the Doctorate at California State University, Los Angeles: CSU-LSAMP-BD Cohort 14","University Enterprises, Incorporated"
1714261,2017-04-19,399755,Standard Grant,Targeted Infusion Project: Developing a Cloud-based Cryptographic Simulator for Enhancing Undergraduates' Learning Experience in Cybersecurity Education,Bowie State University
1719501,2017-04-19,399975,Standard Grant,Targeted Infusion Project: Infusion of Active and Problem-Based Learning for Teaching and Research in the Context of Transportation Disruptive Technologies,Benedict College
1712683,2017-04-21,1499968,Continuing Grant,An Educational Network to Gain STEM Graduates and Enhance STEM Education (ENGAGE),Valencia Community College
1719318,2017-04-21,393985,Standard Grant,Targeted Infusion Project: Establishment of an Undergraduate Peer-Mentor Project-Based Program in STEM at Texas Southern University,Texas Southern University
1719425,2017-04-21,399940,Standard Grant,"Targeted Infusion Project: Engagement, Retention and Innovation in Physics Instruction",University of Maryland Eastern Shore
1719512,2017-04-21,349971,Standard Grant,Broadening Participation Research:  Investigating Faculty Influences on STEM Degree Production  at HBCUs,Prairie View A & M University
1719514,2017-04-21,399974,Standard Grant,Targeted Infusion Project in Interdisciplinary Data Analytics (TIP-IDA),Savannah State University
1712794,2017-05-01,3000000,Continuing Grant,Alaska Alliance LSAMP,University of Alaska Anchorage Campus
1719262,2017-05-01,309687,Standard Grant,Broadening Participation Research Project: Investigating the Integration of Mathematics into Biology by Reciprocal Course Content Exchange,Fisk University
1719454,2017-05-01,399953,Standard Grant,"Targeted Infusion Project: Enhancing STEM Recruitment, Retention and Engagement by Establishing the Shaw University Center for Computer Science Living, Learning and Research",Shaw University
1721530,2017-05-01,443178,Standard Grant,Advancing the Research Profile of Small and Mid-Sized Historically Black Colleges and Universities Through a Virtual Proposal Development Center,Jackson State University
1719520,2017-05-02,371513,Standard Grant,Targeted Infusion Project: Promoting Environmental Education in Urban Social-Ecological Resilience,Howard University
1719546,2017-05-04,5000000,Continuing Grant,Implementation Project: Science Community of Active Learners to Enhance Achievement and Retention,Florida Agricultural and Mechanical University
1723006,2017-05-04,400781,Continuing Grant,Collaborative Research: The Willow AGEP Alliance: A Model to Advance Native American STEM Faculty,Salish Kootenai College
1723196,2017-05-04,201263,Continuing Grant,Collaborative Research: The Willow AGEP Alliance: A Model to Advance Native American STEM Faculty,Sitting Bull College
1723209,2017-05-04,2315184,Continuing Grant,Collaborative Research: The Hispanic AGEP Alliance for the Environmental Science and Engineering Professoriate in Community Colleges and Associate Degree Programs,CUNY City College
1723245,2017-05-04,1137520,Continuing Grant,Collaborative Research: The Hispanic AGEP Alliance for the Environmental Science and Engineering Professoriate in Community Colleges and Associate Degree Programs,University of Texas at El Paso
1723248,2017-05-04,1780721,Continuing Grant,Collaborative Research: The Willow AGEP Alliance: A Model to Advance Native American STEM Faculty,University of Montana
1740788,2017-05-07,98776,Standard Grant,Building Culturally Responsive Evaluation and Assessment Expertise at Selected HBCU Institutions (HBCU-CREA),University of Illinois at Urbana-Champaign
1719329,2017-05-08,1934824,Continuing Grant,"Implementation Grant: Pi-STEM E3 (Pathways into STEM Careers, Enrichment, Engagement, and Empowerment)",Lawson State Community College
1657001,2017-05-09,100840,Standard Grant,Tribal College Costa Rica International Research Experience,Salish Kootenai College
