id,date,estimatedTotalAmt,transType,title,awardeeName
1759594,2018-06-08,288652,Continuing Grant,A Socioecological Investigation of the Impacts of Uneven Exurban Development and Sea-Level Rise on Socioeconomically Differentiated Communities.,University of Georgia Research Foundation Inc
1760475,2018-06-08,124985,Standard Grant,"STREAMLInED: Shared Tasks for Rapid, Efficient Analysis of Many Languages in Emerging Documentation",University of Washington
1824089,2018-06-08,24923,Standard Grant,Doctoral Dissertation Research: Sociolinguistic Analysis of Voice Translation in Context,University of California-Los Angeles
1833155,2018-06-11,29000,Standard Grant,"Conference to Advance Scientific Understanding and Broader Impacts of Indigenous Languages of the Americas: South, Central, and North",Purdue University
1830719,2018-06-12,15664,Standard Grant,Doctoral Dissertation Improvement Award: Consumption Of Food And Social Distinction,Field Museum of Natural History
1748827,2018-06-13,584052,Standard Grant,SBP: Creating change in education systems: Can leadership-level inclusion training reduce achievement gaps?,University of Washington
1756473,2018-06-13,549985,Standard Grant,NSF/SBE-BSF: The role of sleep in memory consolidation: intracranial human electrophysiology and electrical stimulation,University of California-Los Angeles
1756914,2018-06-13,136318,Standard Grant,Using Network Analysis to Examine the Political Ecology of Small-Scale Fisheries Management,East Carolina University
1823392,2018-06-13,280544,Continuing Grant,Receiving Contexts of Return through Deportation,Loyola University of Chicago
1827709,2018-06-13,15653,Standard Grant,Doctoral Dissertation Research: Behavioral and Computational Investigation of Transitivity in the Acquisition of Non-Basic Syntax,"University of Maryland, College Park"
1822900,2018-06-14,29028,Standard Grant,The Development Of Agriculture In Mesoamerica,University of California-Riverside
1823376,2018-06-14,9890,Standard Grant,Doctoral Dissertation Research: Vectors of Health: Science and the Making of Modified Mosquitoes,Massachusetts Institute of Technology
1823901,2018-06-14,25175,Standard Grant,Doctoral Dissertation Research: Comparing Multi-Scalar Claims for Redress and Reparation,Columbia University
1829160,2018-06-14,276897,Continuing Grant,Understanding the Socio-Ecological Drivers and Consequences of Seasonal Air Pollution,University of Hawaii
1821963,2018-06-15,108733,Standard Grant,The Affect Of Environmental Variation On Social Organization,University of South Florida
1822008,2018-06-15,192192,Standard Grant,The Affect Of Environmental Variation On Social Organization,University of Georgia Research Foundation Inc
1757018,2018-06-18,141547,Standard Grant,The Human Dynamics of Security Infrastructures,Yale University
1749307,2018-06-22,220314,Continuing Grant,Ecological Change in a Mammalian Community in Extreme Southern Patagonia,Johns Hopkins University
1749310,2018-06-22,249534,Standard Grant,A limiting case of bilingual language identification: the Quichua-Media Lengua lexicon,Pennsylvania State Univ University Park
1823543,2018-06-22,7584,Standard Grant,Doctoral Dissertation Research: Cultural and Social Dimensions of Anti-Mullerian Hormone Screening Technologies,Northwestern University
1832315,2018-06-22,10326,Standard Grant,Doctoral Dissertation Research: Assessing and Mapping Ecosystem Service Uses and Values Among National Forest Stakeholders,San Diego State University Foundation
1823119,2018-06-25,12285,Standard Grant,"Doctoral Dissertation Research: Rapid Infrastructural Development, Mobility, and Changing Spatial and Social Relations",Yale University
1823363,2018-06-25,19596,Standard Grant,Doctoral Dissertation Research: Temporality and Changing Parameters of Citizenship,University of California-Irvine
1823645,2018-06-25,24423,Standard Grant,Doctoral Dissertation Research:  An Ethnographic Study of National Security Policies at the Local Level,University of Massachusetts Amherst
