id,date,estimatedTotalAmt,transType,title,awardeeName
1443338,2015-09-08,175000,Standard Grant,Earth's Electromagnetic Environment: Advancing Recent Discoveries in Auroral Plasma Radio Emission Research,Dartmouth College
1443730,2015-09-08,750000,Standard Grant,Continental-Scale Studies of Mesospheric Dynamics using the Antarctic Gravity Wave Instrument Network (ANGWIN),Utah State University
1523189,2015-09-08,11528,Standard Grant,Ethnographic Research on  Social Change and Native Alaskan Spirituality in the Upper Kuskokwim Region of Alaska,University of Alaska Fairbanks Campus
1543483,2015-09-08,394174,Standard Grant,Impact of Convective Processes and Sea Ice Formation on the Distribution of Iron in the Ross Sea: Closing the Seasonal Cycle,Old Dominion University Research Foundation
1443726,2015-09-09,1120045,Continuing Grant,"Simultaneous Na Doppler and Fe Boltzmann Lidar Observations and Modeling of the Middle and Upper Atmosphere at McMurdo, Antarctica",University of Colorado at Boulder
1443652,2015-09-10,116288,Standard Grant,Extending the Capabilities for Fully Coupled Land-Ice Simulations within the Community Earth System Model,University Corporation For Atmospheric Res
1523025,2015-09-10,28273,Standard Grant,Doctoral Dissertation Improvement Grant: The Archaeological Investigation of Erosion and its Effect on Social Processes in the Arctic,Northwestern University
1443576,2015-09-11,190185,Standard Grant,Investigating Early Miocene Sub-ice Volcanoes in Antarctica for Improved Modeling and understanding of a Large Magmatic Province,Bowling Green State University
1443497,2015-09-14,155138,Standard Grant,Collaborative Research: Uncovering the Ross Ocean and Ice Shelf Environment and Tectonic setting Through Aerogeophysical Surveys and Modeling (ROSETTA-ICE),Colorado College
1443498,2015-09-14,567819,Continuing Grant,Collaborative Research: Uncovering the Ross Ocean and Ice Shelf Environment and Tectonic setting Through Aerogeophysical Surveys and Modeling (ROSETTA-ICE),University of California-San Diego Scripps Inst of Oceanography
1443507,2015-09-14,1948388,Continuing Grant,"Scientific Studies from a Network of Sustainable, Robotic Observatories Across the Antarctic Ice-shelf:  A New Approach to Polar Research",New Jersey Institute of Technology
1443534,2015-09-14,2122216,Continuing Grant,Collaborative Research: Uncovering the Ross Ocean and Ice Shelf Environment and Tectonic setting Through Aerogeophysical Surveys and Modeling (ROSETTA-ICE),Columbia University
