id,date,estimatedTotalAmt,transType,title,awardeeName
1614362,2016-06-14,5400,Fellowship Award,EAPSI: Evolutionary Biogeography of the White-browed Laughingthrush in and around China?s Sichuan Basin,Antalffy                Janine         M
1614389,2016-06-14,5400,Fellowship Award,EAPSI: Does Branch Photosynthesis Mitigate Water Loss in Tropical Trees During Drought?,Stutz                   Samantha       S
1614406,2016-06-14,5400,Fellowship Award,"EAPSI:Identifying Indicator Species of Desert Steppe, Typical Steppe and Meadow Steppe Environments Along a Grazing Gradient in Inner Mongolia",Berthelette             Gerald         M
1614420,2016-06-14,5400,Fellowship Award,EAPSI: Characterizing the Structural Evolution of the Longmen Shan Fault Zone in Eastern Tibet,Creason                 Christopher    G
1645983,2016-06-14,3800,Contract Interagency Agreement,Fund Cite for NSF Director's Hong Kong Transportation.,DEPARTMENT OF STATE
1614421,2016-06-15,5400,Fellowship Award,EAPSI: Understanding the Environmental Stress Experienced by Desert Lichens,Burns                   Lynda          I
1556407,2016-06-16,249999,Standard Grant,IRES: International Research Experience for Students on the Behavioral Ecology and Conservation of African Carnivores,Michigan State University
1613463,2016-06-16,5400,Fellowship Award,EAPSI:: Investigation of Distance and Orientation Dependence for Electron Transfer Between Organic Molecules,Bertocchi               Michael        J
1613878,2016-06-16,5400,Fellowship Award,EAPSI: Refining Analysis Methods for Examining Human Gut Bacteria,Nettles                 Rachel         M
1613883,2016-06-16,5400,Fellowship Award,EAPSI: How Personal and Contextual Factors Impact the Effects of Teacher Training on Student Math and Science Performance,Ma                      Yanling
1613891,2016-06-16,5400,Fellowship Award,EAPSI: Modeling Plant Species Distributions to Support Biological and Cultural  Diversity Under Climate Change,Bond                    Matthew
1613917,2016-06-16,5400,Fellowship Award,EAPSI: Understanding Biological Invasion of Asian Carps Involving Hybridization,Gaughan                 Sarah          J
1614149,2016-06-16,400,Fellowship Award,EAPSI: Detection and Manipulation of the Exotic Magnetic Structures known as Skyrmions in Nanowires for Next Generation Information Storage Applications,Stolt                   Matthew        J
1614176,2016-06-16,5400,Fellowship Award,EAPSI: Graphene Nanoribbons for Novel Quantum Devices,Vail                    Owen
1614206,2016-06-16,5400,Fellowship Award,EAPSI:EAPSI: Integrating English and Chinese-Language Literature on the India-Asia Collision to Better Understand the Formation and Evolution of Subduction Complexes,Metcalf                 Kathryn        E
1614303,2016-06-16,8900,Fellowship Award,"EAPSI: Experimental Study of an Atomically-Thin, Semiconducting/Metallic Material to Develop Next-Generation Nanotechnology",Lodge                   Michael
1614304,2016-06-16,5400,Fellowship Award,EAPSI: Model Analysis of Water Exchange Between the Land and Atmosphere Over Grassland and Cropland Regions,Mahan                   Hayden         R
1614312,2016-06-16,5400,Fellowship Award,EAPSI: Modeling of Interactions Between Single Photons and Quantum Systems for On-Chip Quantum Information Transfer,Amezcua                 Maira
1614403,2016-06-16,5400,Fellowship Award,EAPSI: Computation of Wishart Eigenvalue Distributions for Multi-Channel Passive Radar Detection,Jones                   Scott
1559240,2016-06-17,250000,Standard Grant,IRES: Carroll University CREATE Program,Carroll University
1639454,2016-06-17,22275,Standard Grant,Dissertation Enhancement: Investigating Chloroflexi mats at a Japanese Hot Spring as a Model for Anoxygenic Stromatolites,California Institute of Technology
1614283,2016-06-20,5400,Fellowship Award,EAPSI: Harnessing Microbial Potential to Address Challenges in Groundwater Remediation,Jiang                   Nannan
1614388,2016-06-20,5400,Fellowship Award,EAPSI: The Role of Behaviour and Predation in Maintaining Color Variation in an Introduced Population of Midas Cichlid in Australia,Munson                  Amelia         A
1614393,2016-06-20,5400,Fellowship Award,EAPSI: Molecular Phylogeny and Biogeography of Series Chinensis (Iridaceae),Rodriguez               Jennifer
1613857,2016-06-21,5400,Fellowship Award,EAPSI: Determining Disk Galaxy Evolutionary State through Spatially-Resolved Gas Mass Fractions,Pace                    Zachary        J
1613866,2016-06-21,5400,Fellowship Award,EAPSI: Using Optical Methods to Determine the Role of Organic Nitrogen in Stimulating Harmful Algal Blooms and Contributing to Water Quality Impairment in Freshwater Lakes,Hounshell               Alexandria     G
1613896,2016-06-21,5400,Fellowship Award,EAPSI: Validation of a Numerical Method for the Simulation of Granular Materials,Kawamoto                Reid           Y
1614083,2016-06-21,5400,Fellowship Award,EAPSI: Investigating the Drivers of Invasive Raccoon Spread in Japan and its Effects on the Native Raccoon Dog,Kass                    Jamie          M
1614266,2016-06-21,5400,Fellowship Award,"EAPSI: Developing a Fast, Nano-Scale Wideband Spectrum Analyzer for GHz Frequency Analysis and Novel Computer Logic Applications",Louis                   Steven
1607137,2016-06-23,5400,Fellowship Award,EAPSI: Investigating Specific Immune Response Genes Induced by a Cell-To-Cell Signaling Molecule,Washington              Allen
1613777,2016-06-23,5400,Fellowship Award,EAPSI: A Method Connecting Radiation Diffusion and Radiation Transfer Along Resonant Lines,Czuprynski              Kenneth        D
1613983,2016-06-23,5400,Fellowship Award,EAPSI: Preventing Traffic Accidents based on Driving Behavior with Engineering and Statistical Models,Cheung                  Rex
1614020,2016-06-23,5400,Fellowship Award,EAPSI:Evaluating intracellular and extracellular lipid metabolic networks at the level of individual cells,Alexander               Liza           E
1614093,2016-06-23,5400,Fellowship Award,EAPSI: Reducing Uncertainty in the Simulation of the T2K Neutrino Particle Beam,Cudd                    Andrew         B
1614094,2016-06-24,5400,Fellowship Award,EAPSI: The Effect of Accessible Cultural Values on Meaning in Life Judgments,Newman                  David
1614103,2016-06-24,5400,Fellowship Award,EAPSI: Thickness Dependence of the Magnetic Properties of the Ferromagnetic Insulator Cr2Ge2Te6,Hudis                   Jacob          B
1607246,2016-06-27,5400,Fellowship Award,EAPSI: Engineering a Cytoskeleton to Probe the Properties of Cell Membranes,Gutierrez               Mary Gertrude  L
1612833,2016-06-27,400,Fellowship Award,EAPSI: Evaluating the Melting and Vibrational Properties of Phase H as a Function of Pressure,Thompson                Elizabeth      C
1613507,2016-06-27,5400,Fellowship Award,"EAPSI: Changes in Gene Expression of the Lined Seahorse, Hippocampus Erectus, in Response to Temperature Stress",Johnson                 Cara           A
