id,date,estimatedTotalAmt,transType,title,awardeeName
2232550,2023-04-19,970484,Standard Grant,SBIR Phase II:  Endoluminal Fixation of a Distraction Enterogenesis Device,"ECLIPSE ENTEROGENESIS, INC."
2232969,2023-04-19,979270,Cooperative Agreement,SBIR Phase II:  Optimized Hydrothermal Reactor for Scalable and Affordable Destruction of Per- and Polyfluorinated Substances (PFAS),"AQUAGGA, INC."
2233197,2023-04-19,275000,Standard Grant,"SBIR Phase I:  Tackling Healthcare’s Paradoxes: Quality Patient Care, Provider Workflow, and Data Security",PARADOCS HEALTH INC.
2233368,2023-04-19,275000,Standard Grant,SBIR Phase I:  Sonic Lift-Off (SLO) for Lower Cost Wide Bandgap Devices,"CRYSTAL SONIC, INC."
2241912,2023-04-19,1000000,Standard Grant,SBIR Phase II:  Non-planar Spectral Breast Computed Tomography (CT),MALCOVA INC
2304404,2023-04-19,275000,Standard Grant,SBIR Phase I:  Bio-erodible Contraceptive-Releasing Implant,HERA HEALTH SOLUTIONS INC.
2318145,2023-04-20,50000,Standard Grant,I-Corps: Developing and commercializing microbicidal surgical incision coating,University of Colorado at Denver
2321053,2023-04-20,50000,Standard Grant,I-Corps:   Solid phase matrix for the formulation of pest control agrochemicals,North Carolina State University
2324601,2023-04-20,50000,Standard Grant,I-Corps:  Wearable Magnetoelastic Generator for Atrial Fibrillation,University of California-Los Angeles
2151548,2023-04-21,1000000,Cooperative Agreement,SBIR Phase II:  Utilizing Carbon Dioxide (CO2) as a Feedstock to Produce Commodity Chemicals,New Iridium
2155110,2023-04-21,998683,Cooperative Agreement,SBIR Phase II:  Low-cost in-planta nitrate sensor,"ENGENIOUSAG, LLC"
2200163,2023-04-21,1000000,Cooperative Agreement,SBIR Phase II: A Blockchain Ecosystem for Encrypting Real World Data and Developing Artificial Intelligence to Optimize Pharmacy Prior Authorization,"EPIDAURUS HEALTH, INC."
2223011,2023-04-21,971804,Cooperative Agreement,SBIR Phase II: Artificial Intelligence Powered Software Testing,MUUKLABS INC.
2223224,2023-04-21,275000,Standard Grant,SBIR Phase I:  A Human-Aware Platform for Socially Collaborative Personal Artificial Intelligence (AI) Assistants,APPLIED SENTIENCE INC.
2233387,2023-04-21,1000000,Cooperative Agreement,SBIR Phase II:  Sub-Decadal Weather and Climate Forecast System to Mitigate Risk for Energy and Natural Resource Applications,"INTERSPHERE, INC."
2233542,2023-04-21,1000000,Cooperative Agreement,SBIR Phase II:  Enhanced Lithium Isotope Separation,"MOLTEN SALT SOLUTIONS, LLC"
2302093,2023-04-21,50000,Standard Grant,I-Corps: Clinical trial safety,Montana State University
2321285,2023-04-21,50000,Standard Grant,I-Corps: 3D Printed High Performance Li-ion Batteries,Carnegie Mellon University
2321426,2023-04-21,50000,Standard Grant,I-Corps:   A machine learning model based on neural networks trained to recognize correlations and patterns that indicates possible medical complications,SUNY at Buffalo
2321547,2023-04-21,50000,Standard Grant,I-Corps: Non-invasive intracranial pressure sensing,Carnegie Mellon University
2321802,2023-04-21,50000,Standard Grant,I-Corps:   Remote monitoring and assessment tool for spinal care patients,Johns Hopkins University
2322261,2023-04-21,50000,Standard Grant,I-Corps: High-Efficiency Digital Pump,Purdue University
2322309,2023-04-21,50000,Standard Grant,I-Corps: Biosensor for landmine detection,CUNY College of Staten Island
2322982,2023-04-21,50000,Standard Grant,I-Corps:  A Compact Silicon Chip for Laser Injection Locking and Optical Parametric Oscillation,"University of Maryland, College Park"
2323033,2023-04-21,50000,Standard Grant,I-Corps: Ligament Tension Sensor,University of Wisconsin-Madison
2323308,2023-04-21,50000,Standard Grant,I-Corps:  Targeted Epigenetic Modulation to Activate Therapeutic Genes,William Marsh Rice University
2323442,2023-04-21,50000,Standard Grant,I-Corps:  A point-of-care diagnostic sensor for tuberculosis,University of Maryland Baltimore County
2323629,2023-04-21,50000,Standard Grant,I-Corps:  Recovery of lithium and related materials from spent lithium batteries and lithium battery industry electrode waste,"Board of Regents, NSHE, obo University of Nevada, Reno"
2312633,2023-04-25,50000,Standard Grant,I-Corps: A High Energy Anode-Free Lithium Metal Battery Enabled by Atomic and Molecular Layer Deposition,University of Arkansas
2319061,2023-04-25,50000,Standard Grant,I-Corps: High Performance 3D Printed Plastic Parts Through Novel Process Enhancement,University of Texas at Arlington
2322095,2023-04-25,50000,Standard Grant,I-Corps: Microbial technologies for crops,Virginia Polytechnic Institute and State University
2324510,2023-04-25,50000,Standard Grant,I-Corps: A platform for collecting and analyzing biological and behavioral markers of preschool emotional and behavioral health,University of Vermont & State Agricultural College
2233642,2023-04-26,275000,Standard Grant,SBIR Phase I:  Hybrid Computing Techniques for Quantum-inspired Ising Machines,LEVIOSA TECHNOLOGIES LLC
2323237,2023-04-26,50000,Standard Grant,I-Corps: COVID Detection System Using a DNA Cage-Embedded Microfluidics Sensor,University of Toledo
2222602,2023-04-27,274100,Standard Grant,SBIR Phase I:  Boosting Industrial Bio-Fermentation with Microbial Stem Cells,ASIMICA LLC
2230205,2023-04-27,251462,Standard Grant,SBIR Phase I:  Distributed Ledger Technology Based Collaborative Project Management Platform,PROBLOCH LLC
2230484,2023-04-27,275000,Standard Grant,SBIR Phase I:  Pathogen Interception: A new method for finding and identifying genetic sequences,"GOODMAN CONSULTING GROUP, LLC"
2232761,2023-04-27,275000,Standard Grant,SBIR Phase I:  Radar Snow Retrieval,"APPLIED RESEARCH TEAM, INC."
2232769,2023-04-27,274999,Standard Grant,SBIR Phase I:  Engineering the Plant Microbiome to Reduce Disease in Crops,"ROBIGO, INC."
2232826,2023-04-27,274471,Standard Grant,SBIR Phase I:  A Student Learning Dashboard,"PRENOSTIK, LLC"
2232959,2023-04-27,275000,Standard Grant,STTR Phase I:  Swine Automatic Lameness Sensor (SALS),"MOTION GRAZER AI, INC."
2233168,2023-04-27,274996,Standard Grant,SBIR Phase I:  Novel Reusable Launch Platform: Two-Body Separation Under Unique Aerodynamic Circumstances,"FENIX SPACE, INC."
2233637,2023-04-27,274703,Standard Grant,SBIR Phase I:  Autonomous Inspection Robot for Seal Inspection of Floating Roof Storage Tanks,PIKE ROBOTICS INC.
2236824,2023-04-27,274894,Standard Grant,SBIR Phase I:  Value-Driven Design Debt Management for Contemporary Software Systems,ArchDia LLC
2304069,2023-04-27,274587,Standard Grant,SBIR Phase I:  Automated One-Hour Testing for Bacteremia and Antibiotic Sensitivity,ASTEK DIAGNOSTICS LLC
2304420,2023-04-27,274993,Standard Grant,SBIR Phase I:  Creation of antimicrobial MyoMatrix for functional muscle regeneration in a porcine model of volumetric muscle loss,GENASSIST INC
2304612,2023-04-27,255947,Standard Grant,SBIR Phase I:  An Endoscopic 3D Imaging System for the Evaluation of Cancer and Other Disorders of the Esophagus and Pharynx,"Pensievision, Inc."
2315824,2023-04-27,50000,Standard Grant,I-Corps: See-through Technology,Wayne State University
2321238,2023-04-27,50000,Standard Grant,Biocompatible Flexible Microfabricated Sensors for Surgical Applications,Carnegie Mellon University
2233520,2023-04-28,999991,Cooperative Agreement,SBIR Phase II:  Full-Scale Demonstration of Autonomous Robotic Greenhouse for Sustainable Local Food Production,CANOPII INC.
2234077,2023-04-28,275000,Standard Grant,"STTR Phase I:  Registration of Below-Canopy, Above-Canopy, and Satellite Sensor Streams for Forest Inventories","GAIA AI, INC"
2300933,2023-04-28,275000,Standard Grant,STTR Phase I:  Cardiotropic Atorvastatin Liposomes for Myocardial Reperfusion Injury,"HEXAKIT, INC."
2322322,2023-04-28,250000,Standard Grant,PFI-TT: Ultrafast Thermal Simulation of Metal Additive Manufacturing,Virginia Polytechnic Institute and State University
2234617,2023-05-04,548676,Standard Grant,PFI-RP:  Novel Alloy Materials and Device Designs for 5G Wireless Communications,Colorado School of Mines
2234630,2023-05-04,549999,Standard Grant,PFI-RP:  Architectural design and intelligent control tools for decarbonizing space cooling and heating in buildings,University of Oregon Eugene
2323077,2023-05-04,50000,Standard Grant,I-Corps:  Hardware Acceleration of Scientific Computing and Intelligent Instrumentation,Rowan University
2321228,2023-05-08,50000,Standard Grant,I-Corps: Safe and Secure Solutions for Connected Cyber-Physical Systems,Rutgers University New Brunswick
2151454,2023-05-09,255965,Standard Grant,"SBIR Phase I:  High-Efficiency, Refrigerant-Free Space Cooling","ZEPHYR INNOVATIONS, INC."
2212788,2023-05-09,252754,Standard Grant,SBIR Phase I:  Lightweight Scalable Auctions for Decentralized Martketplaces and Beyond,"LIGERO, INC."
2213220,2023-05-09,256000,Standard Grant,STTR Phase I:  Solution processed flexible semitransparent organic photovoltaic (OPV) modules for greenhouses,"POLYPV, LLC"
